FID,X,Y
69507,-118.2979637,33.81511895
69668,-118.0741702,33.83325786
69834,-117.8848401,33.98725286
69836,-118.2731899,33.88062737
69841,-117.9945071,34.04830187
69857,-118.2801243,33.84625923
69878,-117.9261498,34.00931534
69897,-118.1310712,33.89500933
69911,-118.1286964,34.67001072
70136,-118.2354171,33.92310475
70142,-118.2224222,33.91262083
70143,-118.2000922,33.92832283
70144,-118.0973942,34.5726949
70146,-118.2264352,33.9381416
70153,-118.1522342,34.18311185
70156,-117.9723057,34.13740308
70157,-118.0990187,34.04700994
70158,-118.0384152,34.03729484
70159,-118.0513082,34.04821286
70195,-118.1905835,34.0562589
70196,-118.190113,34.04056505
70204,-118.160594,34.01162942
70230,-118.6134779,34.45089891
70232,-118.6134779,34.45089891
70238,-118.6134779,34.45089891
70246,-118.6134779,34.45089891
70254,-118.4466641,34.18351667
70277,-117.8419169,34.02874006
70303,-118.4590223,33.97906212
70308,-118.2520132,33.97477784
70324,-118.2060712,33.88868482
70387,-118.3438484,33.9338857
70394,-118.3548542,33.94361699
70407,-118.8529083,34.79648689
70438,-118.1147496,33.89282366
70449,-118.0351955,34.56418333
70465,-118.2717253,33.87162789
70473,-118.3191617,33.78901663
70474,-118.1596892,34.18293787
70476,-118.1277202,34.58329391
70513,-118.2773626,33.86445271
70520,-118.2629372,33.83445463
70521,-118.2775629,33.83005162
70561,-117.9208241,34.11287487
70565,-118.1883135,34.69306938
70576,-118.1303522,34.69915002
70670,-118.2371432,33.92757229
70704,-118.2883265,33.82997488
70721,-118.2944785,33.95777275
70723,-118.2315245,34.21913002
70727,-117.8994606,33.98729326
70728,-118.2441974,33.97479682
70730,-118.2513516,33.97268851
70732,-118.3016848,33.97441566
70754,-117.9499581,34.03709986
70756,-118.0345091,33.94399085
70758,-117.9499581,34.03709986
70763,-117.9771349,34.05479772
70768,-118.0021115,34.05277828
70774,-118.2524892,33.89863182
70824,-118.1421216,33.90429279
70826,-118.1512259,33.88815484
70833,-118.2574317,33.88622493
70838,-117.9834051,34.13803945
70842,-117.9888092,33.91723685
70865,-117.8195191,34.10619687
70866,-118.0699925,33.91373025
70952,-118.2252292,33.97334784
70955,-117.9134321,33.98984885
70987,-117.8066713,34.10265675
71021,-117.9931883,34.03545948
71025,-118.0800352,33.88770983
71033,-118.0755553,33.84116106
71034,-118.0777633,33.83946803
71040,-118.1393497,33.88622275
71067,-118.1631293,33.88662522
71072,-118.368375,34.08991774
71114,-117.8961113,34.11331925
71126,-117.8457818,33.98506267
71127,-117.9043959,33.98857901
71153,-118.2337922,33.96746483
71155,-118.2535063,33.9877273
71162,-118.2657665,33.85854887
71184,-117.8096945,34.02226547
71185,-117.8899957,33.9805787
71187,-117.8892631,33.99138618
71189,-117.8451533,33.9998625
71190,-117.8117551,34.01615187
71191,-117.8583861,33.99404387
71194,-117.84622,33.99926845
71198,-117.869753,33.99442068
71199,-117.8832349,34.0307652
71202,-117.7862901,34.07473888
71206,-117.8137348,34.10514561
71208,-117.8290101,34.11392187
71209,-117.9176128,34.11109972
71210,-118.1462642,34.71083592
71211,-117.8217791,34.07729087
71213,-117.8628757,34.10647474
71215,-117.8726681,34.10613988
71216,-117.8218651,34.10673886
71218,-117.8208401,34.10653587
71219,-117.8024509,34.10697583
71221,-117.8990243,34.10877949
71222,-117.8208401,34.10653587
71223,-117.8208401,34.10653587
71224,-117.907665,34.10674831
71225,-117.8902401,34.10895587
71226,-117.8230843,34.11188787
71228,-117.8071371,34.11990188
71230,-117.8178828,34.10402324
71232,-117.8220164,34.10969282
71242,-118.1303522,34.69915002
71244,-118.1258192,34.5809789
71251,-118.2404636,34.6707862
71254,-117.8220164,34.10969282
71255,-118.1262522,34.57872522
71256,-118.0453546,34.55672337
71259,-117.8202211,34.11757087
71261,-118.0764459,34.57308742
71263,-118.1085142,34.56990991
71264,-117.8010831,34.12095303
71266,-117.8186429,34.10553089
71268,-117.8989481,34.10679487
71269,-118.1074832,34.5795989
71270,-117.8963222,34.11105187
71271,-118.1270872,34.58439993
71312,-118.2661572,33.85903256
71321,-118.4454568,33.97025271
71341,-118.1197535,33.88537493
71362,-118.0072833,34.56222417
71364,-118.0910533,34.57278416
71369,-118.5330563,34.38031386
71370,-118.1842735,33.89737242
71515,-117.9839388,34.05203855
71517,-117.9486855,34.04391687
71519,-117.9811283,34.0514084
71521,-117.9552442,34.04632585
71523,-117.9301531,34.03021485
71543,-117.9171011,34.02220355
71558,-118.2760344,33.82431939
71561,-118.1391432,34.01370739
71562,-118.263636,33.82657805
71564,-118.1585363,34.68928369
71613,-118.1339032,33.87478685
71616,-118.1454873,33.87579186
71725,-118.2918092,33.95794982
71732,-118.1352772,33.90413878
71809,-117.9049871,33.99620486
71811,-117.9839388,34.05203855
71825,-118.0749907,34.57742991
71829,-117.9403821,34.03932005
71832,-117.9474985,34.048003
71880,-117.9502445,34.03500705
71884,-117.9499581,34.03709986
71889,-118.3517566,34.09257637
71899,-118.3444355,34.09182264
71904,-118.4600305,34.41603493
71963,-117.9142192,34.10703988
71966,-118.3454882,34.09281632
71973,-117.9172467,34.01476563
71987,-118.0578755,34.10769518
72011,-118.0462079,33.92234341
72024,-118.0285175,33.88881793
72029,-117.9932502,33.93110885
72100,-118.1657453,34.68948391
72117,-117.8280844,34.62184595
72124,-118.1445382,34.69755693
72134,-118.1011058,33.88588809
72169,-118.079267,33.97140413
72175,-118.3614722,34.09081283
72188,-118.087211,33.83189889
72191,-118.1371701,33.85353439
72197,-118.0879302,33.83145284
72258,-118.086758,33.98738923
72268,-118.0775235,34.0045185
72302,-118.069643,33.84150672
72306,-118.0732911,34.6824693
72407,-118.3048371,33.97440841
72408,-118.2302492,33.97472816
72412,-118.3162782,33.97464161
72413,-118.2368922,33.96521782
72414,-118.2520442,33.97922483
72420,-118.177495,33.8927509
72421,-118.1255269,33.87224158
72423,-118.1425912,33.87475086
72430,-118.0548031,33.85136687
72520,-118.124588,33.87236991
72615,-117.9253751,34.10696987
72732,-117.9857813,34.13755483
72766,-118.3517377,34.0927275
72784,-118.0554691,33.91213704
72859,-117.9767072,34.14025852
72869,-118.134373,34.01489256
72915,-118.1702102,34.18308387
72927,-118.1527738,33.85277161
72964,-117.9408241,34.03648086
72973,-117.9818622,34.05062486
73004,-117.866491,34.01429611
73034,-117.9990272,34.05111185
73090,-118.3550505,34.09174658
73178,-118.2901524,33.84527818
73238,-117.8225566,34.09750718
73294,-118.239709,33.97140374
73296,-118.2228139,33.97375541
73300,-118.2477282,33.98343484
73302,-118.2252282,33.96919985
73306,-118.2803157,33.9229586
73315,-118.2016682,33.91449784
73375,-118.1283232,34.59965792
73378,-118.2287182,33.89594882
73379,-118.1096232,34.57958292
73382,-118.1379872,34.60176492
73383,-118.1926232,33.88509583
73437,-118.50722,34.36203155
73441,-118.0467621,33.91869484
73445,-118.0301612,33.94465385
73446,-118.0378702,33.90496384
73447,-118.0256545,33.93843478
73451,-118.047595,33.92738516
73459,-118.050678,34.04919694
73460,-118.1568962,33.83288825
73476,-118.1166552,33.90979384
73477,-118.0682106,33.82964507
73478,-118.1505147,33.87621457
73488,-118.1287052,33.88934382
73518,-118.151478,33.90299663
73634,-118.8086983,34.02210582
73675,-118.1348449,33.88937379
73730,-118.6134779,34.45089891
73739,-118.6133848,34.45080438
73742,-118.0808461,33.83140285
73870,-118.3475127,33.89827857
73877,-118.1483353,34.71161793
73881,-118.1797693,34.05500821
73933,-118.1457324,34.6603922
73976,-118.090723,33.90694354
73979,-118.6645263,34.44696086
73985,-117.8935081,33.98773885
73993,-118.0159852,33.92048883
74005,-118.0042085,33.9085356
74011,-118.2629372,33.83445463
74041,-118.170993,34.02423316
74109,-118.1586594,33.89096841
74118,-118.1508922,33.88402834
74159,-118.3510645,33.94515419
74165,-118.3265382,33.88739747
74166,-118.2918212,33.95214983
74167,-118.3529036,33.93566637
74168,-118.3177835,33.93097754
74173,-118.3438418,33.89465339
74174,-118.3586928,33.93122615
74179,-118.3525397,33.87663217
74237,-118.8059377,34.14656834
74241,-118.1313917,34.18329895
74248,-118.2263607,33.92775097
74301,-118.0833179,33.91711017
74311,-118.3440472,34.09070584
74367,-118.2564342,33.97921984
74386,-118.2474329,33.9818838
74388,-118.2487189,34.0262726
74389,-118.3021624,33.97474304
74396,-117.9584543,34.02494153
74398,-117.9489631,34.04585985
74430,-118.1527191,34.60590676
74445,-118.613256,34.45068445
74471,-118.1230152,34.58411392
74481,-118.1321772,34.17062887
74493,-118.0911948,34.04699478
74506,-118.2652602,33.91641683
74508,-118.0914145,34.6754031
74509,-118.12896,34.6871031
74512,-118.1269198,34.69361837
74513,-118.1234792,34.66041592
74514,-118.0714643,34.08375647
74515,-118.1082031,34.68389991
74517,-118.1654568,34.70363279
74521,-118.3322172,34.00207784
74563,-118.0959658,33.98535684
74601,-118.1844971,34.04356748
74606,-118.1822015,34.03820136
74636,-118.0735482,34.09903387
74654,-118.1811452,34.68933492
74692,-118.3510797,34.09258079
74698,-118.1812432,33.91982684
74721,-118.1987668,33.89627777
74768,-118.2636661,33.93121614
74862,-118.1205853,34.69716829
74906,-118.0790933,34.70384676
74949,-118.2940022,33.91926183
74954,-118.3537637,33.93453922
74960,-118.2287687,33.92834571
74972,-117.9879564,34.01800984
74976,-117.9445323,34.03044495
74979,-117.8376531,34.10661587
74980,-117.9825465,34.05446639
74987,-117.9879564,34.01800984
75127,-118.4702993,34.41843188
75128,-118.0469878,33.9190581
75143,-118.0864271,33.91886108
75150,-118.2517893,34.04856151
75213,-118.0462622,34.04397286
75215,-118.2761292,33.87336317
75236,-118.3440796,34.0906505
75249,-118.2259904,33.89345106
75288,-118.0764662,34.14627386
75300,-118.1428661,33.85410306
75301,-118.1428661,33.85410306
75336,-118.2561705,33.96538579
75388,-118.1119092,34.5815709
75389,-118.1499885,34.61661447
75390,-118.1248872,34.5809819
75414,-118.5203849,34.74998624
75419,-118.0815092,34.70437791
75427,-118.1126472,34.69685293
75439,-118.0771922,33.90738184
75442,-118.1270743,34.58030106
75449,-118.1181701,34.57967722
75460,-118.2191582,33.90697882
75477,-117.8291311,34.03833186
75528,-118.0771922,33.90738184
75538,-117.9798892,34.01663886
75542,-117.9665484,34.03449299
75545,-117.9502122,34.03469986
75547,-117.998167,34.04725437
75549,-117.7911102,34.00256213
75556,-117.896242,34.10922002
75557,-117.962099,34.02566272
75561,-117.9214024,34.04753928
75563,-117.8902191,34.11413387
75572,-117.8233534,34.10299866
75586,-118.527014,34.43313929
75632,-118.1037683,34.5788132
75634,-117.8208401,34.10653587
75671,-118.0992563,33.98002297
75675,-118.2484223,33.82786306
75692,-118.1865417,34.61948828
75695,-118.0886855,34.58085137
75743,-118.2908274,33.79776268
75747,-118.2846897,33.80787219
75748,-118.2197242,33.86438786
75749,-118.2784787,33.85994172
75751,-118.2902783,33.81896921
75752,-118.243432,33.83614326
75758,-118.275542,33.8702827
75792,-118.083137,34.01112615
75859,-118.236313,33.90307208
75861,-118.2076565,33.8963771
75862,-118.2241492,33.89229284
75864,-118.1928952,33.88877782
75865,-118.2163882,33.90963182
75867,-118.1995271,33.90448458
75869,-118.2125399,33.89914342
75870,-118.205735,33.88557715
75873,-118.2383143,33.89595208
75875,-118.2063302,33.88629283
75876,-118.2063302,33.88629283
75877,-118.264473,33.8129721
75880,-118.1909712,33.89249483
75883,-118.2380892,33.90332782
75885,-118.2260392,33.88858882
75888,-118.1909712,33.89249483
75890,-118.2820184,33.81508526
75891,-118.2223117,33.90423472
75893,-118.1988633,33.88631396
75895,-118.2041036,33.88771765
75906,-118.3444868,33.93934436
75911,-118.1947027,34.20185978
75918,-118.0343162,33.91593984
75919,-118.3491108,33.88553274
75921,-118.0775022,34.14742386
75948,-118.1369979,33.87846679
75951,-118.0807463,33.8356631
76004,-118.1368942,34.68953592
76012,-117.8208566,34.61426489
76014,-117.9256911,34.04413386
76018,-118.1294123,34.64854331
76035,-118.0464829,33.93645205
76081,-118.0643348,33.83039579
76097,-118.3046492,33.94593982
76140,-118.3459248,34.09197261
76146,-118.0949396,33.98270328
76151,-118.7045438,34.08214581
76169,-118.1754811,34.04154193
76177,-118.7560887,34.15590085
76181,-118.5810912,34.03976282
76213,-118.163271,34.04224836
76266,-118.4741433,34.41916273
76310,-118.1513932,33.90105984
76317,-118.0802171,33.83206641
76318,-118.1435639,33.87107424
76319,-118.0802935,33.87243807
76320,-118.0610221,33.85908486
76327,-118.8182103,34.01678781
76329,-118.1331946,33.85148632
76331,-118.1428022,33.90380182
76332,-118.0997902,33.87833584
76335,-118.1405242,33.88928583
76343,-118.1247256,33.88628582
76345,-118.1411662,33.89036292
76347,-118.0727202,33.88039684
76349,-118.0737883,33.82693597
76350,-118.1426712,33.88920384
76351,-118.0726162,33.87524385
76353,-118.1601442,33.90915182
76354,-118.1424652,33.85380084
76358,-118.1437288,33.87423199
76359,-118.1839632,33.89712583
76360,-118.1381478,33.85088261
76363,-118.1498823,33.88021173
76364,-118.096121,33.84584712
76366,-118.1425563,33.89310003
76403,-118.2420335,33.9024287
76435,-117.9910582,34.03630386
76457,-118.2562046,33.98420014
76473,-118.2539832,33.95836584
76486,-117.9168871,34.01772987
76489,-117.9499581,34.03709986
76496,-117.9020454,33.92471341
76560,-118.5973342,34.26539285
76587,-118.1365109,34.68715143
76611,-118.6370745,34.03673332
76614,-118.6174897,34.45734296
76643,-117.950808,34.03750811
76650,-117.9172388,34.02640156
76652,-118.0775022,34.14742386
76655,-118.0774872,34.14626687
76676,-118.206489,33.88837755
76750,-117.9748058,34.03405081
76830,-118.0846044,34.00198263
76839,-118.1581998,34.03361711
76866,-118.2858408,33.80936217
76867,-118.6011739,34.13935012
76883,-118.1484232,34.71850691
76903,-118.2441525,33.85317286
76916,-118.3519418,33.89860106
76919,-118.3510797,34.09258079
76973,-118.2860378,33.8280702
76977,-118.2632906,33.84383279
76979,-118.2908274,33.79776268
76981,-118.0679983,34.02853417
76982,-118.2903332,33.81014944
76985,-118.290006,33.80327927
77038,-118.2318992,33.92568692
77057,-118.0754882,34.14763887
77096,-118.613256,34.45068445
77111,-118.2979447,33.74137777
77123,-118.1888772,33.89430482
77129,-117.998283,34.05306801
77130,-117.9477252,34.0411269
77132,-117.9406921,34.03769687
77159,-118.1214582,33.85077086
77172,-118.1088662,33.97220884
77238,-118.0733842,34.14629287
77287,-118.239355,33.96973697
77290,-118.1943844,33.90512837
77293,-118.1872845,33.9207028
77299,-118.2444082,33.96015183
77302,-118.2399862,33.96741882
77347,-118.2809483,33.81892883
77372,-118.0845432,33.85331686
77375,-118.2829165,33.91393213
77377,-118.2133868,34.03770154
77378,-118.2493371,33.98445446
77381,-118.2564242,33.97756584
77383,-118.2154895,33.91289523
77388,-118.2225028,33.95618317
77391,-118.2411592,33.97800783
77436,-118.1950723,33.91502241
77448,-117.9748232,34.54293092
77451,-118.241051,33.8959465
77452,-118.1205908,34.57705699
77460,-118.226373,33.97330959
77476,-118.2748162,34.05928245
77490,-118.2390232,33.94315083
77703,-118.0784236,34.01684078
77724,-118.2949655,33.93296133
77802,-118.0286111,33.90981784
77806,-118.0422695,33.92767995
77841,-118.3702412,34.08540683
77847,-118.4721752,34.41573187
77848,-118.6165762,34.49164059
77850,-118.5549073,34.37435486
77852,-118.2441623,33.92419079
77856,-118.444722,34.4270126
77859,-118.5335181,34.38421505
77862,-118.5225303,34.37489957
77863,-118.2049918,33.89179461
77891,-118.2772737,33.84217499
77912,-118.1261933,33.97602622
77920,-118.188083,34.0175207
77929,-118.1538144,33.88592767
77933,-118.1747862,33.88906583
77950,-117.9685601,34.01254585
77953,-117.9357055,34.01232065
77960,-117.9764717,34.06214808
77963,-117.9967122,34.04964787
77969,-117.9880749,34.0195614
77976,-117.949582,34.03677736
77979,-117.9061297,34.00600535
77987,-118.1428765,33.87070814
77992,-118.1350003,33.87426886
78000,-118.26718,33.86524864
78012,-118.1342582,34.68327165
78035,-118.0905152,34.06265486
78101,-117.9375229,34.76377687
78107,-118.0073463,34.56218061
78132,-117.9042074,34.50449456
78142,-118.0907488,34.57277945
78174,-117.9680091,34.54242629
78257,-118.0306861,33.90679296
78293,-118.049756,33.92455696
78296,-118.2902783,33.81896921
78297,-118.6048563,34.27786084
78305,-118.0042084,33.90853559
78308,-118.0042084,33.90853559
78311,-118.0486175,33.89608846
78317,-118.081378,33.89925166
78325,-118.0874462,33.97790784
78425,-118.7300263,34.13805982
78429,-118.7909401,34.07499632
78446,-118.1365109,34.68715143
78524,-118.021377,34.10519223
78528,-118.1573452,33.89918183
78533,-118.0724009,34.06298515
78537,-118.0732902,34.08716485
78538,-118.1253122,33.89658984
78540,-118.1081826,33.84791916
78541,-118.069643,33.84150672
78543,-118.1448387,33.85135326
78547,-118.0723894,33.83120139
78548,-118.1246667,33.9010638
78549,-118.1251022,33.86032384
78550,-118.1166552,33.90979384
78645,-118.1246886,33.87273109
78648,-118.0797582,33.87890583
78655,-118.1290692,33.87482485
78658,-118.1382832,33.88294484
78666,-118.204943,34.65852932
78672,-118.1270063,34.5787203
78701,-118.2761292,33.87336317
78733,-118.4829416,34.4247928
78744,-118.1598052,34.71098492
78777,-118.0715069,33.97500681
78778,-118.2462073,33.91847941
78781,-118.0561926,33.96902022
78789,-118.1677337,34.04348887
78837,-118.0907488,34.57277945
78839,-118.0907488,34.57277945
78863,-118.0849777,34.05574271
78877,-118.1374889,33.8742604
78896,-118.1054271,34.68928313
78911,-117.925531,34.0503995
78990,-118.0786065,34.14683877
78991,-118.0709,34.14608056
79039,-118.2116928,33.84665101
79043,-118.0646066,34.08109135
79068,-118.1362456,33.8908198
79075,-118.1431233,33.85330315
79182,-118.106761,34.04685963
79244,-117.9006461,34.11104786
79251,-117.9611852,34.03581786
79307,-118.532287,34.43214634
79326,-117.9278821,34.04573685
79336,-117.9487886,34.03763589
79337,-117.9879564,34.01800984
79356,-118.3181042,33.78958042
79357,-118.0723644,33.90918965
79400,-118.4662135,33.97934975
79401,-118.1513427,34.0404482
79402,-118.2700489,34.03303059
79427,-118.0813526,34.69754306
79428,-118.2172087,34.43586757
79486,-117.7953924,34.02939133
79542,-118.1187062,34.68947993
79573,-118.2060702,33.887071
79575,-118.2070661,33.88988179
79577,-118.2218921,33.88888391
79606,-118.3663116,34.05829757
79628,-118.1850416,33.96074862
79641,-118.1205853,34.69716829
79650,-118.1523602,34.67484191
79671,-118.098006,33.87417494
79672,-118.2512446,33.91946888
79677,-118.0660531,33.87314086
79713,-118.2489121,33.97241684
79737,-118.1342233,33.8744626
79743,-118.1883135,34.69306937
79821,-118.0376052,34.04191585
79875,-118.6316714,34.50682441
79894,-118.0749622,33.97483885
79916,-117.9433852,34.03665485
79925,-118.1261508,33.89912059
79957,-118.2700489,34.03303059
79959,-118.6157968,34.13877823
80036,-118.0904319,33.91450082
80089,-118.2543322,33.92478782
80094,-118.2390292,33.94063483
80104,-118.1207642,34.5816969
80119,-117.8853822,34.00928168
80135,-118.3236712,34.08168184
80139,-118.0513522,34.06271286
80156,-118.0751886,34.14552981
80157,-118.2065867,33.83718286
80159,-118.4510931,34.42259404
80177,-118.2371432,33.92757229
80178,-118.2312623,34.02107198
80208,-118.2913688,34.06197185
80225,-118.131243,34.01133767
80253,-118.3460146,34.09238196
80289,-118.1474711,34.01856225
80304,-118.3444355,34.09182264
80306,-118.3444355,34.09182264
80337,-118.2349786,33.91978876
80362,-118.2030262,33.9276529
80364,-118.0923732,34.5833629
80374,-118.1136461,33.84697078
80472,-118.4939372,34.42057486
80484,-118.1148371,33.86391768
80519,-118.2903704,33.80611573
80520,-117.8837581,33.97812485
80522,-118.2639215,33.81266317
80638,-118.2825377,33.929172
80708,-118.0666766,33.83262238
80737,-118.3441163,34.09163809
80738,-118.1131142,33.89837482
80764,-118.4776152,34.3932014
80770,-117.8902344,33.99217655
80773,-118.0578755,34.10769518
80781,-118.8174496,34.14793077
80786,-118.2548629,33.96994184
80795,-118.2305852,33.95144185
80803,-118.3016189,33.98248764
80862,-118.1252032,33.87483586
80919,-118.2341606,33.95735537
80932,-118.1764362,34.05640021
80933,-118.2346662,33.96108284
80951,-118.1300395,33.90713503
80997,-118.2338609,33.94890386
81001,-118.1947432,33.90623683
81010,-118.2739242,33.92130183
81016,-118.2287687,33.92834571
81037,-117.8993931,34.11789788
81059,-118.5713015,34.39402454
81064,-118.5254188,34.37820336
81066,-118.4663842,34.41691488
81068,-118.6210168,34.49470994
81069,-118.4730719,34.42437524
81071,-118.7955713,34.7550109
81073,-118.5318972,34.38055286
81074,-118.5519379,34.38454034
81075,-118.5452132,34.42596188
81087,-118.2908274,33.79776268
81134,-118.6048563,34.27786084
81136,-118.3976552,33.73825617
81191,-117.9694665,34.57972634
81193,-118.0441695,34.03660867
81229,-118.0583482,34.56189491
81288,-118.3038129,33.84355592
81296,-118.2067982,33.88783784
81305,-118.3180013,33.7894703
81349,-118.2883265,33.82997488
81368,-118.2389652,33.98040483
81371,-118.0859922,34.70431393
81379,-118.1540642,34.67485992
81388,-118.2183531,34.64437739
81447,-117.8788542,34.00317167
81448,-118.1232487,34.70047301
81454,-118.2629372,33.83445463
81459,-117.8869014,34.01018758
81461,-118.2222964,33.82596283
81465,-117.8424367,33.99618648
81471,-118.2908274,33.79776268
81555,-117.8963221,34.11105186
81580,-118.2201105,33.97347805
81603,-118.1126462,34.68952992
81624,-118.0791487,34.14602447
81715,-118.2030262,33.9276529
81769,-118.263819,33.81514984
81770,-118.1171268,33.85744009
81778,-118.2137058,33.86290317
81783,-118.2825857,33.88185333
81784,-118.2184339,33.83221439
81786,-118.2581459,33.81798582
81801,-118.0839332,33.83145686
81842,-117.8225319,34.61651711
81851,-118.3673383,33.92263789
81860,-117.8268972,34.61651192
81864,-118.0814792,34.70071092
81873,-118.5021628,34.25606561
81877,-118.2967627,33.81215468
81897,-118.2248287,33.96069418
81923,-118.0276416,33.94028209
81928,-118.0326155,33.96567135
81939,-118.2390683,33.91622921
81940,-118.1268996,34.58072689
81947,-118.1822722,33.92183405
81948,-118.2474282,33.92593583
81949,-118.1913442,34.03601384
81951,-118.2387296,33.92771328
81957,-118.2181612,33.92545584
81958,-118.2397948,33.97786916
81959,-118.2564482,33.98786485
81965,-118.2469251,33.96567334
81967,-118.2311142,33.95781882
81968,-118.1784912,34.05567393
81980,-118.2091047,33.91360582
81984,-118.2140982,33.93881583
81989,-118.2544162,33.97677242
81991,-118.2782522,33.92466482
81994,-118.2423807,33.98133736
81995,-118.2724275,33.80803133
81997,-118.0800552,33.87305885
82004,-118.1852672,34.05920167
82006,-118.1778016,34.0229194
82017,-118.1906221,33.98834759
82019,-118.2473392,33.95727383
82053,-118.0486052,33.89916515
82060,-118.1000912,33.90301285
82062,-118.0817002,33.91348584
82064,-118.0853202,33.91660706
82069,-118.0818472,33.91282884
82080,-118.0804806,33.91163404
82097,-118.2991255,33.74253998
82105,-118.1984569,33.90931002
82108,-118.2308992,33.94828484
82109,-117.8175443,34.10744046
82110,-118.2314052,33.96429184
82113,-118.2287687,33.92834571
82123,-118.2390683,33.91622921
82125,-118.2473532,33.95614284
82126,-118.0284352,33.94389545
82128,-118.2418225,33.97948
82129,-118.2152807,33.93361782
82132,-118.0445053,33.93893479
82134,-118.2459359,33.97406003
82135,-118.2094498,33.91238973
82138,-118.2254445,33.97183976
82140,-118.2252282,33.96919982
82164,-118.8537821,34.79680625
82172,-118.5036842,34.36517285
82175,-118.5475703,34.42104787
82177,-118.4434109,34.40663222
82183,-118.4675819,34.42742214
82189,-118.1943727,33.89672433
82193,-118.4033961,34.26872117
82196,-118.1688249,33.88894002
82202,-118.1421383,33.88512218
82206,-118.0870372,34.00276986
82215,-118.3744797,33.77826689
82219,-118.1741372,34.5944019
82227,-118.2428556,33.85263746
82332,-118.0313771,33.94562485
82336,-118.0242522,33.94012185
82464,-118.2311549,33.90820899
82466,-118.4738778,34.39961849
82494,-118.2151471,33.90389193
82510,-118.2330434,33.89564575
82533,-118.0441695,34.03660867
82537,-118.5639577,34.44203693
82546,-118.1858293,33.92597754
82550,-118.2827189,33.91642815
82552,-118.21265,33.92519171
82569,-118.2992728,33.92868818
82572,-118.2918392,33.94321282
82607,-118.2620512,33.90243282
82682,-117.996879,34.03016792
82691,-117.996879,34.03016792
82706,-118.2385142,33.95852083
82724,-118.2348536,33.9620202
82747,-118.2350608,33.92386514
82764,-118.1148371,33.86391768
82795,-118.0452152,33.92455584
82796,-117.920297,34.02540744
82799,-118.041529,33.93011944
82801,-118.0294055,33.90719929
82814,-118.5976887,34.23774406
82816,-118.1920573,34.05374614
82819,-118.0836037,33.88355154
82821,-118.0771334,33.88791612
82825,-118.1109781,33.91697401
82829,-118.1000792,33.90216084
82833,-118.1579285,34.02553476
82835,-118.2428769,33.94614642
82839,-118.2238209,33.97406807
82848,-118.1747619,33.95938387
82860,-118.1167232,33.91212266
82882,-118.0749406,34.0941134
82917,-118.0836088,33.87731415
82927,-118.205735,33.88557715
82961,-118.2065752,33.89604282
82975,-118.5314193,34.43316387
82977,-118.0860356,33.99518206
82978,-118.0846044,34.00198263
82980,-118.1042111,33.9690705
83010,-118.1796064,33.96523572
83039,-118.6670503,34.09942082
83056,-118.3444355,34.09182264
83073,-118.079267,33.97140413
83080,-118.0242522,33.94012185
83086,-118.0343483,33.93959851
83088,-118.0374349,33.93885565
83092,-118.0193591,33.90089584
83206,-118.6601796,34.46243063
83218,-118.2103502,33.83174485
83220,-118.2810369,33.82323449
83223,-118.2680107,33.83299693
83231,-118.0725742,33.87310287
83236,-118.0719896,33.83515076
83237,-118.0250411,34.10041651
83243,-118.1715497,34.03930737
83245,-118.1421383,33.88512218
83246,-118.1817333,34.02845774
83249,-118.1427602,33.84671285
83288,-118.2178449,33.92263233
83290,-117.8064927,34.11778128
83293,-118.1354683,34.68953093
83301,-118.2441322,33.89586882
83362,-118.2191732,33.97203179
83399,-118.0400035,34.04127224
83412,-118.0598737,34.09075347
83441,-118.151478,33.90299663
83456,-118.1471663,34.02805053
83458,-118.3472552,34.09072284
83486,-118.0833441,34.00332043
83502,-118.2431923,33.87242073
83509,-118.1097712,34.58732991
83510,-117.8064927,34.11778128
83512,-118.1739992,34.58758692
83533,-118.2545941,33.96213095
83534,-118.2562046,33.98420014
83538,-118.2389262,33.96519984
83540,-118.2477132,33.98611283
83542,-118.2782512,33.92556582
83577,-118.0720592,33.83873485
83579,-118.1251772,33.87300385
83604,-118.2707695,33.85731416
83638,-118.269806,34.07794489
83645,-118.6617303,34.09997233
83669,-118.1424652,33.85380084
83685,-118.1574652,33.89639684
83692,-118.1426855,33.88928506
83698,-118.1426546,33.87468731
83706,-118.3462422,34.08891484
83707,-118.124588,33.87236991
83708,-118.0907488,34.57277945
83709,-118.0732911,34.6824693
83710,-118.124588,33.87236991
83716,-118.1290462,33.87119786
83718,-118.1083281,33.85828784
83725,-118.0834352,33.86446484
83744,-118.3120809,33.78954237
83774,-118.0853951,33.9951563
83783,-118.2700489,34.03303059
83786,-118.2700489,34.03303059
83791,-118.0776622,33.99854174
83805,-118.1270743,34.58030106
83807,-118.0653484,33.98882846
83813,-118.2801243,33.84625923
83823,-118.0669889,33.99220276
83836,-118.0647142,33.99431384
83846,-118.0291272,33.90253083
83850,-117.9916533,33.92474273
83855,-118.0240348,33.92471399
83877,-118.3595767,33.98387182
83893,-118.1260762,33.88783567
83937,-118.0684309,33.99325759
83980,-118.6531544,34.15405059
84026,-118.7393213,34.14136482
84166,-118.0883954,33.98188173
84217,-118.2700489,34.03303059
84252,-118.3068342,33.96271883
84261,-118.3003032,33.93102782
84271,-118.3090576,33.93098373
84279,-118.0831902,34.53836991
84380,-118.1934662,33.89701384
84410,-118.0323202,34.56288791
84441,-117.9831765,34.13283523
84465,-118.1331946,33.85148632
