CT10,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,WeaponLaws,AllCrimes
543321,5645,867,3498,39,696,11,289,245,98915,19,114,283,68,19,0,33,18,1,6,36,0,29,2,7,18,73,7,1,1,17,92,6,366
541500,5869,2974,491,0,12,84,2258,50,52891,215,79,301,55,2,3,31,16,0,4,12,0,16,2,3,34,50,5,0,0,19,24,15,236
542401,4615,1690,1612,0,95,0,1125,93,58069,65,118,180,21,10,3,43,31,1,6,19,0,58,3,11,35,105,111,0,6,30,101,19,592
543702,6853,2436,367,14,2284,29,1384,339,84913,98,148,564,52,10,2,28,31,0,1,21,0,39,1,2,32,84,9,0,0,26,39,12,337
541100,2861,693,1461,23,65,0,591,28,61334,20,66,130,0,5,2,36,6,1,3,10,0,23,3,5,16,52,3,0,0,17,22,15,219
206020,7941,3585,2689,72,210,37,1088,260,82714,892,102,329,24,410,3,2485,9,123,48,13,0,2,0,49,189,83,66,282,0,263,7,151,4183
207710,3587,1477,276,0,1353,0,388,93,100543,23,12,169,147,2,0,35,2,0,4,8,0,0,0,12,6,27,10,1,0,9,5,4,125
207400,1064,503,223,0,53,5,164,116,174885,80,25,18,14,3,0,93,3,1,4,4,0,0,0,11,10,17,2,6,0,23,10,3,190
206300,5558,1631,3148,85,59,55,364,216,11982,36,36,38,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,2,1,3,12
208902,2797,952,13,71,121,0,1630,10,39794,166,67,74,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
602600,8704,778,5598,36,357,227,1297,411,72069,66,149,410,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
219800,3055,1556,681,41,83,0,673,21,39882,97,39,138,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
219010,3045,757,1105,9,96,0,1032,46,61066,51,68,173,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218900,5638,987,2694,0,108,0,1624,225,47077,91,69,242,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220100,2375,410,1302,13,141,0,263,246,72628,83,48,31,10,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,2,1,0,16
219700,4099,1569,1112,13,69,0,1294,42,53678,32,47,391,16,1,0,2,0,0,0,2,0,0,0,1,3,14,0,0,0,0,2,0,25
221220,3536,947,67,60,304,0,2125,33,43518,78,43,118,16,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,7
219020,4502,1095,1344,0,246,0,1756,61,48560,99,132,154,28,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,6
221110,3659,875,63,96,298,0,2295,32,36167,114,59,153,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221120,3253,1108,32,0,85,0,1914,114,41001,100,72,172,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221302,5229,1529,724,196,303,0,2338,139,47858,181,57,279,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4
221500,4011,717,1505,0,34,0,1598,157,44259,139,95,188,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221900,3543,1094,321,0,1243,0,755,130,20584,18,80,1634,270,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
221820,2910,1108,281,0,1406,8,62,45,28061,33,69,849,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221810,2667,745,287,39,717,11,829,39,27132,28,53,802,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222100,3752,919,881,57,346,0,1502,47,47193,80,96,156,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
222200,3765,856,800,35,93,0,1935,46,52392,59,19,351,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222600,5496,982,1353,46,835,116,2052,112,34702,39,118,1041,367,2,0,3,0,0,0,1,0,0,0,0,1,8,0,0,0,1,2,0,18
536103,5584,3059,20,51,11,0,2303,140,63561,195,130,343,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533002,2709,1240,0,0,0,0,1464,5,49242,24,46,133,0,7,0,22,4,0,2,9,0,24,1,1,25,26,1,0,2,7,16,4,151
530801,5345,1729,0,11,109,0,3384,112,53441,158,145,322,10,4,2,40,5,1,4,6,0,29,0,4,34,34,4,0,0,19,16,8,210
530901,3823,1288,0,59,8,2,2460,6,69479,80,58,249,28,2,0,17,6,0,0,6,0,19,0,4,28,26,1,0,0,7,11,3,130
531101,4677,1969,39,10,20,0,2519,120,42762,138,90,258,9,15,1,31,10,0,5,9,0,20,1,2,42,60,6,1,1,25,15,8,252
531201,5448,2242,85,0,0,0,3051,70,57868,255,96,197,0,9,0,32,5,0,4,9,0,20,0,2,21,19,8,0,0,22,8,13,172
531202,4321,2139,51,0,15,0,2044,72,48771,108,73,226,20,14,0,23,6,0,3,10,0,27,2,0,25,23,3,0,0,13,16,5,170
533202,2616,2015,0,0,6,0,561,34,53369,54,99,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533502,2217,1520,0,0,0,0,693,4,50090,66,69,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533201,2829,2075,0,0,0,0,754,0,44617,117,51,109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533503,2205,1699,15,37,0,0,419,35,43601,123,56,85,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
534804,3879,2556,5,0,13,23,1189,93,51234,67,93,145,0,2,0,19,8,0,3,7,0,28,0,1,12,26,1,0,0,10,2,2,121
602900,4236,1123,501,8,113,0,2298,193,49120,167,95,187,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,6
602301,6436,3721,246,45,427,24,1471,502,99287,111,72,247,29,5,2,13,20,1,2,8,0,18,0,3,8,73,3,0,0,10,4,5,175
603704,6650,1119,1782,327,530,0,2221,671,52590,183,170,211,17,4,0,31,12,1,3,1,0,17,0,0,10,54,5,1,0,26,1,3,169
620001,3919,3192,90,0,189,0,28,420,138827,85,68,111,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600302,2872,395,1962,112,0,0,253,150,55161,45,46,122,14,5,1,70,12,0,4,10,0,14,1,10,33,80,10,0,0,19,45,22,336
603703,2575,1290,88,40,392,0,471,294,89216,33,58,106,21,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,4
603900,7734,3762,664,0,944,0,1780,584,63840,83,60,333,99,15,0,38,22,1,2,19,1,43,0,4,36,94,5,1,0,38,97,13,429
603600,4294,1962,296,0,1257,10,617,152,98208,24,59,249,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222500,5275,589,1317,193,181,8,2795,192,45508,38,82,354,0,0,0,4,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,13
222700,4056,1934,221,5,1405,32,237,222,12910,4,273,3231,127,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,6
224010,2471,772,492,17,229,0,918,43,29106,59,63,108,81,0,0,4,0,0,3,1,0,1,0,0,2,3,1,0,0,1,2,0,18
224020,2529,930,136,49,66,0,1302,46,32169,59,66,176,14,4,0,20,6,1,2,1,0,9,0,3,17,97,6,0,0,30,14,4,214
224410,3282,979,95,0,697,9,1367,135,38481,21,54,248,463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224320,3454,1145,213,38,108,0,1926,24,37208,36,53,268,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224310,2117,764,43,11,109,0,1136,54,31262,32,53,79,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702400,4538,3312,277,0,548,0,101,300,102514,5,127,147,77,0,0,4,0,0,0,1,0,5,0,1,2,35,1,0,0,2,1,1,53
702801,5242,3386,201,2,1223,0,230,200,99141,34,13,253,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
535804,5574,2914,35,15,0,0,2494,116,59375,189,81,315,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
535803,4452,2842,0,90,8,0,1261,251,49041,192,87,179,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
535502,5038,2563,34,5,27,0,2403,6,51341,73,115,278,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535701,6078,4275,0,28,18,7,1615,135,60685,184,82,391,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535603,3317,1839,54,46,7,0,1300,71,47613,106,46,152,0,0,0,0,1,0,0,1,0,1,0,0,6,12,0,0,0,0,6,0,27
535501,4167,2683,39,17,0,9,1351,68,47295,90,77,191,6,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,3,0,10
535503,2401,1723,4,0,0,0,623,51,43685,72,53,142,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
535604,4324,2386,0,14,17,0,1851,56,47036,131,82,176,44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
535606,1943,906,0,18,0,6,972,41,41006,35,52,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535902,7186,4141,0,19,25,0,2834,167,74499,112,121,395,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
535702,4602,2802,110,10,0,0,1650,30,47477,169,147,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
535901,5718,3104,76,0,0,0,2396,142,67028,106,82,168,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
604100,7169,3530,776,73,534,0,1737,519,67060,44,71,654,142,5,1,19,17,0,1,21,0,33,0,1,24,59,11,0,0,17,46,10,265
601502,4056,2053,101,40,114,0,1679,69,57268,124,99,205,0,3,1,17,8,0,3,9,0,14,0,2,13,19,4,0,0,9,9,2,113
603101,3997,1260,999,0,1090,1,465,182,61393,43,41,192,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
603102,3736,937,481,41,1367,0,790,120,62285,109,55,107,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603200,3320,434,589,17,1487,0,712,81,80059,0,72,108,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
603301,3631,508,265,0,2074,7,530,247,55400,28,12,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603302,4106,1267,306,42,1483,5,804,199,54222,26,58,178,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
603702,4972,2402,241,0,1644,39,320,326,86691,33,64,225,19,15,0,22,15,1,3,11,0,21,0,1,8,88,3,1,2,14,16,2,223
224420,2409,641,174,14,116,0,1420,44,34548,78,43,257,36,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
224600,3196,964,131,59,51,12,1871,108,38931,81,62,196,14,0,0,4,0,0,1,0,0,0,0,2,21,6,1,0,0,4,1,1,41
224700,6541,3490,278,19,1942,9,514,289,20993,0,113,4666,491,2,0,5,0,0,0,0,0,1,0,0,0,4,1,0,0,4,1,0,18
226410,3631,1700,22,28,41,0,1840,0,36226,128,49,179,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
226420,5396,2584,327,0,185,0,2283,17,39621,199,67,194,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226700,6776,2799,120,0,34,0,3746,77,39538,274,148,325,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
227010,4793,1878,304,319,0,0,2292,0,40592,51,98,124,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4
650102,2372,1237,34,0,845,0,111,145,141591,34,32,107,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650200,6356,3528,83,44,1520,7,627,547,104772,9,102,316,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650602,7229,2657,292,26,3367,2,226,659,83393,35,150,263,122,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
650502,4280,2512,209,0,1168,0,207,184,112941,36,58,292,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650501,3106,2015,14,48,766,0,46,217,110507,0,26,160,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269000,5594,4678,128,0,490,7,95,196,222880,0,54,30,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269500,4215,3645,77,0,462,0,0,31,227405,11,15,35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269300,4170,3580,102,28,314,0,15,131,228450,0,12,103,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269700,3856,2482,449,0,584,17,159,165,102399,22,75,68,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269800,3263,1948,249,26,688,46,144,162,78776,48,40,182,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270100,4610,2396,271,95,1208,0,249,391,61721,3,121,189,91,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,5
702802,2523,1546,83,120,269,17,312,176,106069,33,46,147,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702502,4296,2809,566,0,634,0,172,115,94942,51,100,83,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702700,3869,2734,81,5,662,0,93,294,139766,29,18,111,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
702803,3191,1918,161,27,232,0,657,196,86655,24,26,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535802,6568,3773,55,45,0,11,2613,71,55641,168,104,408,29,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,1,0,9
540101,6670,3804,384,5,89,100,2168,120,81671,185,74,278,10,8,1,46,38,0,7,14,0,83,1,6,38,85,7,0,0,31,72,15,452
536000,3954,2288,19,0,9,0,1595,43,51766,130,53,183,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
535605,4545,2498,52,0,44,0,1866,85,46310,210,93,210,20,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,8
700902,7177,5781,51,0,592,0,128,625,113720,45,30,360,232,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4
700901,3892,3208,31,0,406,9,7,231,137686,48,13,230,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702501,4486,3542,137,0,446,0,161,200,124194,34,100,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541400,7461,2765,1425,134,6,0,3105,26,45734,297,104,200,38,6,3,64,18,1,3,19,0,18,0,2,31,41,5,0,0,27,20,12,270
650603,3740,2120,35,0,1304,0,147,134,106271,9,66,190,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
650702,4732,3064,56,12,1244,0,96,260,138042,22,53,169,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
650800,6729,1575,119,0,4590,0,0,445,94564,0,85,203,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650701,2394,1513,12,4,688,0,92,85,113334,11,22,85,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
651221,3373,1370,189,0,1423,13,121,257,94131,0,40,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
650902,6350,2902,291,84,1846,161,703,363,89418,8,73,305,68,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
651201,4785,3535,28,0,897,73,23,229,150888,37,61,111,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980005,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270200,3576,2495,292,30,179,11,351,218,73027,45,82,149,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270300,2542,690,838,0,174,0,733,107,93711,70,20,117,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4
271100,2571,1684,36,0,620,54,56,121,129872,6,29,87,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271600,4623,2440,309,16,1472,0,119,267,103712,0,11,368,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271500,3158,2459,66,0,433,0,55,145,118129,9,28,50,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271701,5974,3934,384,18,1377,0,101,160,96994,0,129,296,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271801,3453,1667,206,0,1158,0,334,88,92277,54,71,139,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271702,4390,2047,119,0,1824,24,151,225,73285,0,53,193,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703002,7495,1268,5660,0,202,0,97,268,120287,39,73,310,86,4,1,16,64,6,7,17,0,18,0,9,0,121,1,0,0,32,4,3,303
231300,5142,1114,1373,56,85,0,2362,152,51830,199,76,242,59,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7
228710,3630,1260,481,4,37,0,1830,18,34515,77,79,280,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228720,4504,1596,452,81,0,0,2364,11,42432,155,71,138,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
229100,4892,1605,323,5,0,0,2907,52,49686,215,76,169,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,5
229300,5796,1924,610,0,0,0,3257,5,35163,224,104,219,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229410,3440,977,345,20,0,0,2098,0,32554,151,49,117,15,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,7
229420,4786,1332,555,65,8,10,2808,8,40442,155,62,295,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,6
231800,4944,1714,455,80,8,0,2568,119,35715,165,85,161,0,0,0,5,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,9
231100,3516,1124,982,15,61,0,1302,32,37466,116,97,126,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,0,9
231900,5454,1469,562,166,0,0,3079,178,33382,367,71,372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
231210,3509,705,748,147,41,0,1796,72,34432,127,56,149,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231720,4789,1204,828,0,100,0,2524,133,36165,42,128,291,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
232400,7280,1221,3060,0,114,25,2846,14,47062,215,90,383,61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
232300,4337,1244,1014,120,25,16,1730,188,59322,128,204,177,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
232200,2925,728,1091,0,32,0,1058,16,41246,120,68,155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232110,2840,827,671,10,3,0,1278,51,35640,56,57,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277200,2437,889,803,0,153,0,425,167,62832,43,60,153,167,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,7
291110,3749,497,1959,34,8,0,1137,114,51763,138,71,227,24,3,0,3,2,0,0,1,0,1,0,0,11,8,0,0,0,1,4,2,36
703001,5990,3073,1186,13,1157,0,193,368,102176,0,69,260,137,2,0,7,5,0,1,2,0,1,0,2,1,29,2,0,0,3,2,0,57
231600,6957,1194,2118,0,37,37,3338,233,44317,108,119,302,13,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4
291120,2155,267,767,6,75,0,1040,0,54208,67,52,106,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4
291130,3522,789,649,28,401,0,1565,90,56557,37,54,189,20,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,8
540400,2594,1379,492,0,0,0,709,14,46579,28,68,73,0,3,4,22,6,0,2,3,0,13,0,2,11,29,2,1,1,10,30,6,145
535607,4900,2886,58,0,0,0,1805,151,54845,127,53,321,44,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,0,11
532700,3077,1190,67,12,6,0,1736,66,43947,120,31,197,6,8,3,30,5,0,3,8,0,29,1,3,29,49,7,1,1,14,21,4,216
540502,6711,3313,664,0,63,13,2593,65,46644,231,96,342,13,14,2,41,20,0,2,11,0,60,1,5,38,54,32,0,2,16,61,4,363
540202,7134,4776,340,28,98,0,1782,110,42006,118,141,284,21,23,0,37,22,0,4,18,0,61,1,10,32,90,13,0,0,42,57,9,419
540501,7328,3540,850,30,67,15,2791,35,64546,329,142,406,0,14,2,381,14,15,21,6,0,46,1,6,74,61,16,56,1,41,54,7,816
540201,2161,1363,52,8,17,0,679,42,35818,42,66,35,11,8,0,17,12,2,2,7,0,25,0,0,6,26,4,0,0,7,25,4,145
532400,88,14,14,0,15,0,32,13,82529,0,4,0,0,0,0,1,0,0,2,2,0,2,0,0,1,3,0,0,0,0,0,0,11
980002,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,1,6,0,1,1,0,12,0,0,6,14,0,1,0,3,85,0,132
271802,5997,3521,507,0,1344,0,305,320,69562,30,81,204,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3
272302,4415,2293,275,231,357,0,1155,104,61444,75,62,149,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272301,3161,1876,73,129,425,0,278,380,83182,8,31,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232600,6073,1285,1602,44,38,0,3032,72,41026,166,94,341,55,0,0,8,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12
232500,4762,1455,1360,0,0,0,1898,49,40870,241,124,193,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,9
232800,3931,1223,541,0,0,0,2091,76,37596,171,83,102,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
232700,5968,1738,1345,0,89,0,2594,202,35472,189,101,191,11,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
234300,4219,279,3400,0,106,0,14,420,50321,0,88,112,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,9
234700,3756,1158,1729,0,0,0,813,56,54410,15,48,159,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,6
234800,3117,944,1635,55,72,0,349,62,59006,51,51,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
235100,4687,407,3488,0,218,0,467,107,85380,16,56,256,41,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,10
234600,5051,824,2801,0,46,0,1249,131,51659,88,75,297,22,0,0,4,0,0,0,1,0,1,0,0,3,20,0,0,0,2,6,0,37
234000,5333,1090,3102,8,58,0,905,170,67549,144,100,91,25,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,5
235202,4388,875,2519,0,9,30,806,149,39925,89,83,135,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
235201,2677,490,1730,0,35,10,328,84,52919,38,78,137,15,1,0,1,0,0,0,0,0,1,0,0,3,4,0,0,0,1,1,0,12
703100,5605,646,4325,16,132,0,217,269,98064,10,55,108,41,0,0,34,58,1,7,15,0,15,0,8,4,68,4,1,1,26,12,0,254
703200,6035,505,4922,0,111,29,97,371,126373,32,76,137,34,3,0,37,35,1,1,22,0,18,0,12,5,68,3,2,0,20,16,5,248
620002,3510,2716,94,0,346,0,109,245,92369,24,54,87,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533107,3594,2661,90,5,37,0,765,36,48360,138,43,250,8,0,0,3,0,0,0,0,0,1,0,0,5,0,0,0,1,1,0,1,12
532500,4016,2534,52,0,135,176,1058,61,51133,96,76,147,80,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
534404,3531,2528,28,64,0,40,840,31,39267,99,69,177,0,0,0,10,5,0,1,4,0,13,1,0,5,18,2,0,0,9,32,1,101
533401,5530,4719,7,0,7,0,754,43,60474,95,102,271,34,2,0,9,5,0,2,14,0,24,1,0,3,23,1,0,0,6,20,2,112
534900,5896,2568,39,44,47,0,3159,39,46832,235,88,348,57,42,0,53,15,0,7,15,12,88,0,4,62,164,11,0,13,66,31,21,604
542502,4513,1323,1805,65,44,0,1260,16,46928,86,95,314,22,5,2,79,19,0,11,17,0,35,1,7,38,247,11,2,0,52,58,19,603
570303,4700,1118,917,0,595,0,1819,251,59258,82,104,448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
570402,3436,731,1337,20,170,108,869,201,76150,26,48,194,22,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,0,11
570301,7819,3410,858,30,541,157,2410,413,56664,136,127,569,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570304,5013,1606,1033,70,442,0,1523,339,56300,158,74,336,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
620102,3847,3096,28,55,121,61,223,263,111279,51,43,103,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
293301,2877,1296,56,0,1233,0,134,158,82743,23,37,80,45,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,4
541606,2404,1127,336,0,38,53,842,8,49218,84,61,72,0,4,1,30,18,0,3,5,0,15,0,2,7,27,2,0,0,14,30,3,161
602106,5466,2077,746,17,473,36,1345,772,49733,20,108,259,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
602002,3182,1508,247,22,187,0,904,314,48378,91,57,197,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3
603001,7416,1272,2251,20,1721,9,2103,40,66531,58,89,335,38,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,6
