FID,X,Y
116919,-118.4564026,34.41549922
116937,-117.9858999,33.92807852
116956,-118.1005517,34.68204475
116960,-118.1363656,33.84744401
117015,-118.5108883,34.41793504
117047,-118.3581636,34.09011849
117049,-118.0568734,34.05211471
117061,-118.1347424,34.67673489
117062,-118.1316985,34.6605045
117063,-118.1333643,34.67763632
117087,-118.0920112,33.96741181
117106,-118.7829178,34.15595933
117124,-118.0685263,33.86721115
117140,-118.0920112,33.96741181
117144,-118.0912972,33.8697718
117194,-118.1570966,33.84671534
117273,-118.0740845,34.13606102
117334,-118.1476272,34.65772628
117342,-118.0457951,33.88362605
117344,-118.3658476,33.98637123
117352,-118.0472486,33.88218797
117391,-118.1333643,34.67763632
117407,-118.0732831,34.70573049
117420,-117.9628737,33.98514089
117472,-118.4801081,34.42168626
117473,-118.1620341,34.03115136
117484,-117.962085,34.00832921
117502,-118.0862924,34.00236095
117522,-118.1434927,33.87887565
117593,-118.0590406,34.10665564
117622,-118.1589961,34.70912334
117631,-118.045526,33.92743544
117632,-118.0099754,34.71924404
117645,-118.3143751,33.78420415
117647,-118.4134056,33.75881766
117668,-118.3067989,33.92053751
117670,-118.3220891,33.76746584
117683,-117.8451127,33.97568397
117684,-118.1412237,34.70740355
117696,-118.1260663,33.88099484
117700,-118.115647,33.88887038
117710,-118.1105907,33.89781344
117727,-118.150688,34.70356379
117828,-118.5580956,34.38407697
117877,-118.6752404,34.03854717
117894,-118.0906101,33.89406174
117899,-118.0826076,33.90363731
117922,-118.5522499,34.38711167
117978,-118.0825651,33.90010629
117980,-118.0601039,33.91398562
117982,-118.5724532,34.38260355
118001,-118.0642622,34.68096654
118022,-118.1130193,34.70062624
118031,-118.1561975,34.00071917
118033,-118.1090994,34.68514121
118073,-118.7386408,34.15048446
118128,-118.1174847,34.67739125
118137,-118.8187941,34.01706051
118138,-118.1894777,34.02943243
118229,-118.1036405,33.84333672
118283,-117.993022,33.91726631
118304,-118.3420601,33.73338171
118353,-118.1347424,34.67673489
118404,-118.2088193,34.0604037
118423,-118.5472897,34.41477372
118425,-117.8182942,34.10517526
118435,-118.2782293,33.84078786
118509,-118.1748996,33.95702297
118512,-118.0545589,33.87605495
118515,-118.7555961,34.14789807
118516,-118.2400399,33.91282132
118520,-118.2721639,33.82653633
118536,-117.9418261,34.14485074
118538,-118.0447137,34.15961778
118692,-118.6459142,34.15649396
118731,-118.5770658,34.04449106
118744,-118.0883065,34.70454604
118767,-118.0917484,34.06259602
118773,-118.0523307,33.87417815
118806,-118.078655,34.08023817
118811,-118.2995254,33.95607126
118826,-118.0717399,34.14528774
118827,-118.0446533,34.04538099
118843,-118.0695054,34.15005994
118855,-118.5413998,34.37057182
118935,-118.4707884,34.42431237
118973,-118.0913119,33.87275923
119028,-118.3445468,33.93923664
119030,-118.1029947,33.90559972
119034,-118.5742213,34.38868035
119064,-118.0270623,34.55762254
119078,-118.3734502,34.09367407
119088,-118.0881624,34.06114707
119144,-118.0876373,33.85066307
119171,-118.3617578,34.0905486
119174,-118.529962,34.37829265
119184,-117.886825,34.00845491
119217,-118.1595668,34.60101362
119220,-117.9391321,34.14473811
119223,-118.2669052,33.9164761
119248,-118.1098228,34.67975324
119339,-118.4542034,34.41034293
119343,-118.3698013,33.9341429
119354,-118.4453908,34.41146638
119360,-118.2826003,33.83206227
119368,-118.2813851,33.83200621
119387,-118.0558072,34.08876489
119394,-118.2863863,33.83445577
119428,-118.103068,34.16919719
119432,-118.1335036,33.85520381
119437,-117.9853284,34.13316812
119438,-118.5763495,34.44311047
119442,-118.7911495,34.1584306
119462,-118.1937803,33.90453057
119503,-117.8416567,34.10190127
119538,-118.1873133,33.91036451
119543,-118.2287687,33.92834571
119560,-118.2189062,33.93323748
119562,-118.187496,33.93470192
119563,-117.8948786,33.98800385
119573,-117.8948786,33.98800385
119619,-118.2883687,33.84603119
119624,-118.0872863,33.85941665
119630,-118.08229,33.83842051
119658,-118.0595896,33.90937186
119688,-118.3893335,34.44896341
119728,-118.0784434,33.98874464
119761,-118.6034687,34.38106674
119795,-118.3640448,34.09330233
119797,-118.0774059,33.99953572
119818,-118.384598,33.74605573
119825,-118.1090189,34.6842396
119830,-118.150167,34.67482029
119855,-118.1405588,34.70440856
119873,-118.1809628,34.04621541
119878,-118.1809665,34.66484022
119880,-118.2141628,34.62086217
119883,-118.1027892,34.69915142
119942,-118.086166,34.70041476
119965,-118.1570754,34.70049168
119971,-118.1422086,34.69321612
119977,-117.7768193,34.02182496
119989,-117.8111865,34.01708336
120035,-117.8066854,34.00123068
120072,-118.2378714,33.95866403
120142,-118.1511744,33.86985388
120143,-118.3644986,34.09227542
120150,-117.8148349,34.01884052
120182,-118.1366774,33.84715189
120193,-118.2327193,33.90354906
120205,-117.9688425,33.98748057
120245,-118.3766265,34.0899622
120265,-118.0805467,33.90249399
120272,-118.0692101,33.91223977
120275,-118.4607315,34.40441489
120283,-118.4561061,34.41151774
120290,-118.4668211,34.41415514
120308,-118.2980492,33.93532977
120324,-118.1479135,34.68455655
120326,-117.7784344,34.0223094
120343,-118.1765917,34.06101628
120353,-118.2505438,33.94343197
120359,-118.2156092,33.83466412
120369,-118.3309055,33.91161936
120374,-118.0685879,34.66651838
120406,-118.3743096,34.09107244
120409,-118.2413976,33.96109389
120432,-118.3758422,33.99599423
120437,-118.1270891,33.89665239
120492,-118.2114838,33.90614255
120498,-118.1299609,34.68412994
120523,-118.2410702,34.67698834
120528,-118.0730688,34.14073329
120540,-118.1292677,34.69499828
120565,-118.4563791,34.41410641
120593,-118.4599998,33.98130409
120630,-118.0961543,34.70299751
120643,-117.8694275,33.98694097
120684,-118.2272938,33.96703105
120706,-118.2902932,33.80543851
120718,-118.085627,34.08470724
120753,-118.0980573,34.56732211
120763,-118.0624502,34.10468762
120771,-118.2103857,33.93163873
120787,-118.1271966,33.89385434
120798,-118.0821233,33.86336183
120814,-118.1351458,34.20278758
120826,-118.0839161,34.69616512
120859,-117.893406,34.50638797
120876,-118.1287456,34.00866728
120885,-118.4605595,34.4135238
120921,-118.2687676,33.83208817
120949,-118.0807422,33.8468527
121066,-118.1899897,34.19930898
121086,-118.1450673,33.84901731
121088,-117.9649621,33.99464438
121095,-117.9819703,34.05870435
121099,-117.9438007,34.03400563
121101,-118.096002,34.13853107
121132,-118.1708291,33.88914559
121139,-118.0299982,33.94424403
121145,-118.1538857,33.85957483
121148,-118.1537781,33.88878006
121170,-118.1200168,33.87783428
121177,-117.9609484,34.03195076
121181,-117.985118,34.01089779
121184,-117.940192,34.04422467
121189,-117.9761237,34.00255777
121223,-118.1165326,34.69296818
121227,-117.9039018,33.9832823
121236,-117.8265953,34.58120974
121271,-118.0265965,33.89996721
121274,-118.3523058,33.93714575
121275,-118.0820918,33.8833311
121281,-118.4633126,33.98109823
121292,-118.2938427,33.83180809
121301,-118.3285168,33.89614583
121355,-118.1126597,34.67112472
121371,-118.0628539,34.11781963
121400,-118.0402756,33.87470005
121463,-118.4539817,33.97379678
121464,-117.9488371,34.01623277
121466,-117.8525156,34.01773906
121467,-118.0145062,34.03651096
121471,-117.9290293,34.03928902
121478,-117.9727776,34.03835486
121481,-117.9339137,34.0471004
121486,-118.1283237,33.8783969
121489,-118.3834609,33.97751497
121502,-118.2026751,33.88486207
121526,-118.0832086,34.08041453
121560,-118.1179041,33.86767821
121577,-118.2623414,33.91238255
121638,-117.9061188,33.99594093
121642,-118.1479712,34.67924622
121652,-118.1253924,33.90273309
121661,-118.078085,34.08779272
121684,-118.0650622,33.85765032
121690,-118.1478114,34.6722878
121702,-118.1254736,33.86814535
121705,-117.8696969,33.98697639
121726,-118.1683625,33.88884001
121731,-118.160071,33.88745894
121746,-118.1542087,33.88577784
121762,-118.1930395,33.88674278
121764,-118.2944077,33.79838439
121832,-117.8043155,34.11773745
121836,-118.1424113,33.85099868
121850,-117.81145,34.00229687
121862,-117.8053884,33.99585421
121882,-118.3579964,33.87596385
121909,-118.1424832,33.90412837
121967,-118.2889529,33.80884413
121968,-118.2005227,33.92276452
122024,-118.0475403,33.87436588
122054,-118.1532434,33.91327443
122084,-117.8780618,34.03174827
122126,-118.1765917,34.06101628
122129,-117.9912601,34.12363306
122145,-118.0918487,34.06916167
122153,-118.372379,34.09255409
122160,-118.1035656,34.70425144
122169,-118.1128439,33.83908649
122176,-118.1250938,33.87010602
122200,-118.1833222,33.91965256
122201,-118.0671831,34.11417285
122204,-118.1416618,33.87328452
122233,-118.0765075,34.08573678
122260,-118.1923279,34.04191935
122272,-118.1341917,34.70528316
122287,-118.0594005,34.10448506
122296,-118.1895116,34.01867307
122310,-117.8771232,33.98810539
122313,-117.8919669,34.11728605
122320,-118.3912834,34.09087828
122345,-118.1445758,34.00076891
122347,-118.2610781,33.80513747
122357,-117.8048071,34.09819988
122389,-118.2664077,33.88760756
122391,-117.9703316,33.95581632
122415,-118.0733652,33.97561181
122433,-118.1508901,33.88786184
122457,-118.3845988,34.09069466
122467,-118.2415752,33.91198018
122469,-117.795525,33.99880958
122481,-118.165294,34.71150701
122487,-118.1184661,34.68598824
122517,-118.8356316,34.09209905
122539,-118.1010282,34.06771474
122548,-118.1535678,34.69023123
122573,-118.2309286,33.88882102
122582,-118.2810614,33.83190249
122592,-118.0912779,33.86864039
122614,-117.9222038,33.98708144
122638,-118.2902453,33.80579494
122659,-118.3574475,34.09437552
122660,-118.2063696,33.88910271
122687,-118.0944578,34.00704502
122703,-118.2012531,33.93176171
122704,-118.0960208,33.98434713
122765,-118.2499365,33.95176948
122777,-118.37217,34.08676197
122866,-118.246404,33.8994135
122887,-118.1171416,34.70543509
122900,-117.8761263,33.98541513
122903,-118.1100202,33.92010742
122905,-118.4712837,34.44981582
122910,-118.6176506,34.45903849
122958,-117.8084924,34.10639044
122993,-117.9028215,33.99336848
122995,-118.0708397,34.55631799
123046,-118.1496987,34.01903455
123049,-118.0849785,34.55134324
123053,-118.0897727,33.86909328
123069,-118.1462622,33.87070883
123142,-118.2251626,33.92634632
123153,-118.2963622,33.93074383
123167,-118.3728757,34.08084688
123181,-118.1525848,33.84753176
123201,-118.5724532,34.38260355
123216,-117.9853257,33.97594579
123224,-117.9345527,33.99643442
123283,-117.8087138,34.10638451
123297,-118.1249416,33.88105346
123324,-118.3805278,33.77733918
123356,-118.2178029,33.89669817
123420,-117.9929477,33.91726678
123421,-118.087107,33.85743917
123431,-118.1095622,33.87621329
123455,-118.100237,33.9226368
123495,-118.160773,34.02196179
123504,-118.2026218,33.99057308
123507,-118.1851932,33.9913294
123508,-118.389585,33.76608268
123510,-118.1760811,33.98650447
123511,-118.1863674,33.98436551
123537,-118.1633501,33.8541677
123545,-118.431865,34.40876673
123554,-117.7979288,34.02647504
123583,-118.0653065,33.87962931
123635,-118.0744449,33.97596286
123673,-117.8303084,34.00302645
123704,-118.1810095,34.01909808
123730,-118.382285,34.08791717
123867,-118.0998668,34.6941767
123878,-118.3694565,33.98739776
123893,-118.2563758,33.933766
123922,-118.6251499,34.46255803
123937,-118.2360639,34.22198492
123945,-118.3698013,33.9341429
123959,-117.9957456,33.91663107
123962,-118.1116307,34.67947454
124014,-117.9119068,34.00718953
124057,-118.1533412,34.02796377
124059,-118.1533412,34.02796377
124072,-118.0718874,33.85949223
124075,-118.143576,33.86863031
124083,-118.2810614,33.83190249
124101,-117.8877227,33.97364704
124152,-118.5476547,34.40862222
124168,-118.5659819,34.41918348
124173,-117.8833634,33.99545101
124178,-117.9679584,34.13980625
124207,-118.2072042,33.93020405
124245,-118.4414771,34.41243523
124249,-118.5806893,34.40951495
124250,-118.2490335,33.92026025
124270,-117.8232106,34.08653922
124280,-118.0676894,34.05475754
124290,-117.8590235,34.02511991
124292,-117.8837396,34.00854689
124321,-118.3914261,34.09068069
124322,-118.3849006,34.09058642
124323,-118.3867551,34.09090621
124324,-118.3870191,34.09090679
124326,-118.3912834,34.09087828
124327,-118.377573,34.0939735
124342,-118.1533412,34.02796377
124403,-118.1867892,33.92477497
124415,-118.3365596,33.89332028
124418,-118.2197928,33.93382433
124477,-118.1872169,34.03103238
124479,-118.1650232,34.69170963
124483,-118.1333643,34.67763632
124528,-118.2428931,33.91006068
124555,-118.0472462,33.87437542
124560,-118.4524252,34.41973253
124575,-118.0322687,34.55860723
124583,-118.0622683,34.54477141
124584,-117.9593386,33.95488009
124586,-117.9840778,34.01773966
124602,-118.1816496,33.90045515
124618,-118.1577847,34.59077873
124645,-118.5973435,34.39182982
124657,-118.084748,34.70242372
124685,-118.6906283,34.03377579
124689,-117.9395305,33.99318085
124694,-118.3830466,34.08133743
124695,-117.940192,34.04422467
124698,-117.9734954,34.02921644
124707,-117.9119068,34.00718953
124710,-118.2525973,33.90679668
124725,-117.9845537,34.12967953
124771,-118.0152642,34.02780057
124776,-117.9612216,34.04046899
124797,-118.2893855,33.82462858
124798,-118.1442496,33.84368168
124815,-117.7935024,34.12226208
124862,-118.0712088,34.14559709
124871,-118.3735006,34.0903663
124913,-118.0665307,34.70708558
124914,-118.2389422,33.90307086
124984,-118.1129499,34.64863518
125033,-118.2391673,33.80787232
125035,-118.4566122,34.41771681
125038,-118.2391673,33.80787232
125043,-118.0397377,34.05236739
125046,-118.1371585,33.90245138
125050,-118.4972564,34.45130419
125089,-118.2497614,33.96999417
125090,-118.1679711,34.69446583
125120,-117.8220164,34.10969282
125164,-118.2900002,33.832505
125170,-118.2374486,34.67444468
125181,-118.443732,34.52251215
125194,-118.2186319,34.65040845
125237,-118.0641748,34.56874736
125238,-117.8346764,34.02779558
125250,-117.8358543,34.09574488
125272,-118.3848237,34.08871866
125303,-118.1725371,34.0563507
125327,-118.1260462,34.69230141
125330,-118.1422614,34.6685437
125332,-118.1226522,34.70843391
125357,-117.8663036,34.04182509
125368,-118.1691613,34.6606854
125378,-118.2680724,33.80926114
125381,-118.564041,34.41731339
125405,-118.068336,33.86607539
125437,-118.2569101,33.89916816
125459,-118.0727003,33.82773979
125462,-118.1900411,34.68415769
125468,-118.6306208,34.49999399
125489,-118.0931137,34.56629492
125531,-118.1878281,34.68233313
125533,-118.1479367,34.68698384
125535,-118.1885009,34.68352355
125546,-118.2263362,34.52426086
125555,-118.4814693,34.42618882
125593,-118.1312665,33.88813886
125620,-118.1224467,34.56395223
125632,-118.2114838,33.90614255
125639,-118.0929526,33.95290137
125640,-118.0796154,33.99979815
125647,-117.8464552,33.9992391
125668,-118.1014678,33.97152195
125670,-118.5672664,34.42360889
125673,-118.0672334,33.87740156
125698,-118.1273691,34.17650557
125709,-118.8076381,34.14174796
125730,-118.0965451,34.68951014
125751,-118.1594659,34.18337873
125765,-117.8436722,33.99909069
125770,-118.1544701,34.68064995
125786,-117.9640248,34.05220835
125792,-118.1586555,34.18253046
125794,-117.9808178,34.01677729
125800,-118.1576644,34.6963368
125801,-118.1620341,34.03115136
125815,-117.8110922,34.00134088
125834,-118.2075062,34.68238732
125844,-118.2000219,33.88641989
125855,-117.9734954,34.02921644
125857,-117.9687276,34.0490121
125873,-118.6328516,34.15070034
125874,-117.937139,34.0035966
125885,-118.0691035,34.56089439
125909,-118.0313105,34.54267797
125915,-117.8906448,34.45817499
125958,-118.1120652,34.69041804
125970,-118.1242989,34.69617925
125996,-118.0562102,34.09860776
126000,-117.7964561,34.10632566
126003,-118.0649223,33.88989111
126048,-117.8886572,33.99032981
126055,-118.1524604,33.84617553
126060,-118.2243509,33.9730827
126132,-118.2428931,33.91006068
126178,-118.7892767,34.15885052
126183,-117.8531403,34.03711664
126194,-117.8384264,33.97321791
126207,-117.9757428,33.98055478
126233,-117.8896052,34.56899092
126237,-118.4673205,34.42119204
126273,-118.7833196,34.15050193
126288,-118.1310571,33.88140604
126298,-117.9169226,33.9891425
126309,-117.8297593,34.08140798
126350,-118.1481254,34.69849532
126395,-118.4869888,34.42259605
126397,-117.9487886,34.03763589
126422,-118.1422888,34.58643739
126443,-118.3607226,33.89332803
126446,-118.044509,34.01502144
126482,-118.2063696,33.88910271
126496,-118.1271966,33.89385434
126500,-118.1693406,33.89815866
126505,-118.1214994,33.87352089
126535,-118.7701079,34.02464757
126552,-117.9488781,34.14521322
126559,-118.1717903,33.91520338
126600,-118.1257018,33.90229061
126628,-117.8686793,34.03630768
126658,-118.0231527,33.88942023
126675,-118.0364443,34.09888793
126680,-117.8586002,34.01293444
126692,-118.1009689,34.69184457
126696,-118.0428142,34.05756566
126713,-118.7026909,34.14343656
126714,-117.9872975,33.90268711
126729,-117.9439,34.03697373
126742,-117.9953729,33.91670143
126766,-118.0014001,33.89065525
126781,-118.090723,33.90694354
126806,-118.6459142,34.15649396
126859,-118.4500393,33.97908754
126867,-118.09421,33.97228235
126871,-118.508752,34.37582529
126895,-117.8554641,34.03425604
126953,-118.3581636,34.09011849
126957,-118.377326,34.09221625
126959,-118.1789765,34.05632188
126964,-118.3155987,33.93627977
126974,-118.1603873,34.20564095
126981,-118.2490665,33.98234656
127021,-118.364567,33.90962326
127028,-118.5800924,34.41134144
127042,-118.0069055,34.11847108
127052,-118.3699659,33.93948068
127061,-118.3697618,33.90760728
127091,-118.1537431,33.84974914
127141,-118.3824684,34.08644309
127159,-118.1157218,33.90883122
127186,-118.1407591,33.86245
127267,-117.9956676,33.9982233
127289,-118.2017555,33.93503366
127296,-118.2536692,33.9582118
127297,-118.2252377,33.91270481
127306,-118.1922849,33.91113989
127312,-118.1084465,34.68884293
127322,-118.1797489,34.59850764
127335,-118.4665517,34.42039617
127342,-118.4834719,34.45121396
127364,-117.9289206,34.09625666
127382,-118.2546793,33.82743923
127390,-118.0617157,33.84952369
127398,-118.0915301,34.70610929
127436,-117.8818228,34.10800694
127442,-118.0963597,33.93081472
127459,-117.9084101,33.99485127
127465,-117.9166775,33.99011037
127471,-117.9085552,33.9949616
127571,-118.4515422,34.41585268
127583,-118.1463676,34.71737179
127596,-117.8002319,34.12314481
127614,-117.7935024,34.12226208
127637,-117.8667473,33.99588656
127641,-117.9783914,33.99407972
127644,-118.1610025,34.02089879
127648,-118.1520739,34.69288418
127651,-118.0214255,33.91362517
127747,-118.6647001,34.23128427
127761,-118.2111673,34.062846
127770,-118.2197293,33.89596194
127777,-118.1555866,34.68596043
127801,-118.2378714,33.95866403
127808,-118.198043,33.99158176
127814,-118.1887357,33.98587604
127815,-118.1830427,33.98388829
127816,-118.2010085,33.99239177
127817,-118.1826452,33.98618716
127820,-118.1854142,33.98311538
127823,-118.2004981,33.99569822
127824,-118.2004981,33.99569822
127825,-118.2004981,33.99569822
127830,-118.180406,33.98628885
127832,-118.1851498,33.99171076
127833,-118.0573359,34.10550052
127835,-118.2025533,33.9891811
127880,-118.0344997,34.03864288
127896,-118.0795919,34.54427849
127897,-117.8412366,34.10190358
127904,-118.1899886,34.18856095
127908,-118.7002712,34.03798452
127921,-118.0664624,33.86071336
127926,-118.3766265,34.0899622
127934,-118.1046501,34.69369449
127936,-118.2148739,33.89257557
127941,-117.8727597,34.02088133
127951,-118.4158254,34.46644112
127952,-117.907462,33.98778005
127953,-117.7983167,34.0127209
127957,-118.0919248,33.85023466
127966,-117.8306216,34.08339138
127988,-118.0396611,33.92465641
128006,-118.0897876,33.90216136
128064,-118.0417899,34.04714449
128079,-118.0553194,34.05188141
128080,-118.0676898,34.05591602
128083,-118.0500264,34.05585692
128092,-117.8869197,33.98946814
128104,-118.0095221,34.11922122
128113,-118.0710091,33.96155852
128233,-118.1513708,34.58083546
128242,-118.0525295,33.91765434
128249,-118.1030451,34.57867448
128284,-118.0920112,33.96741181
128290,-118.0748133,34.01535681
128393,-118.2180802,33.82897979
128456,-118.2481215,33.90118362
128462,-118.0824526,33.89073038
128463,-118.0987059,33.90669542
128464,-118.0957039,33.90856932
128465,-118.095563,33.89663897
128466,-118.0949471,33.89597775
128467,-118.0859232,33.9086691
128476,-118.1519881,34.69714105
128552,-117.9769513,34.0072088
128553,-117.9544124,34.0487793
128599,-118.0973347,33.96601635
128611,-118.4596571,33.97831814
128626,-118.0728105,34.12506782
128635,-118.4876464,34.42004386
128661,-118.1422614,34.6685437
128719,-118.0730102,33.83747349
128730,-118.0723147,33.87245409
128763,-117.9131676,34.10770316
128770,-118.4928115,34.41995191
128806,-117.9651069,34.04896856
128807,-118.0281493,34.03099648
128813,-118.1683625,33.88884001
128819,-118.4562365,34.41189982
128838,-118.0532217,34.55018596
128854,-118.0868634,34.55258076
128866,-118.0804394,33.85211138
128896,-118.0374122,33.86956323
128938,-117.9169226,33.9891425
128956,-118.0885301,34.55829813
129000,-117.8110085,34.00108253
129001,-117.8906028,33.97888404
129007,-118.0707119,34.11388278
129033,-118.572196,34.42434477
129043,-118.0748884,33.90295388
129054,-118.0475403,33.87436588
129058,-118.3560824,34.08982749
129071,-118.1532341,34.58294705
129096,-118.0381471,34.03493207
129098,-118.0381471,34.03493207
129100,-118.2171329,33.90314482
129113,-117.9962953,33.8981555
129143,-118.0965387,33.95684479
129156,-117.8037593,34.03475547
129175,-118.184522,34.69971244
129232,-118.2850712,33.8288016
129285,-118.0673395,33.97931848
129286,-118.1625725,34.02367852
129288,-117.9282294,34.00969396
129291,-117.9527148,34.02283754
129297,-117.9451527,34.01674234
129308,-118.0065651,34.03672014
129315,-117.9556298,34.03075153
129317,-117.8988816,34.01032908
129332,-118.0599241,34.16519894
129359,-118.1476816,34.59789138
129398,-118.1115418,33.87294713
129417,-117.9075034,33.95829788
129430,-118.0927236,33.93001066
129444,-118.2439012,33.97731948
129451,-118.1419377,34.68932596
129454,-118.3817939,34.08947947
129471,-118.1054774,34.58017884
129484,-118.0983378,34.04843631
129491,-118.1624072,33.83494182
129507,-117.8115397,34.10537541
129508,-118.2180318,33.88033354
129549,-117.8381461,33.97358596
129623,-118.0850669,33.87906094
129632,-118.5410265,34.44171241
129694,-118.1015868,33.88799852
129733,-118.064685,33.88778091
129757,-118.053018,33.97817426
129767,-118.3560865,33.93995668
129788,-118.0730734,34.67641858
129797,-117.8455217,33.99938573
129812,-118.0214889,34.03207458
129816,-118.0764849,33.89936057
129828,-118.8028707,34.02193649
129858,-118.5598551,34.40895883
129923,-118.0347361,34.56002
129941,-118.1292677,34.69499828
129942,-118.1524444,33.85277066
129953,-118.6211451,34.13873485
129960,-118.4323772,34.42486991
130008,-118.2481576,33.92577654
130013,-118.214972,33.9153254
130038,-118.1718327,34.48792287
130074,-118.1421966,33.88578897
130082,-117.835099,34.1010465
130086,-117.8922865,33.9851724
130087,-118.0665362,33.85611451
130093,-117.8269251,33.98631779
130110,-117.8551282,34.61817348
130111,-117.8494363,33.99855082
130144,-118.2990095,33.85711928
130157,-118.1167605,33.85752107
130159,-118.0579524,33.87895782
130166,-118.0794029,34.75290049
130174,-117.9748827,34.13951241
130179,-118.1384441,34.69788835
130186,-117.9224206,33.9840522
130194,-117.9567065,34.13986848
130202,-118.0870607,34.12787704
130234,-118.0901024,34.05241798
130252,-117.9487254,34.02147166
130266,-118.0640874,34.105512
130287,-117.8340257,34.03429553
130298,-118.0810124,33.92131198
130313,-118.0649095,34.10618231
130333,-118.0705466,34.06298961
130341,-118.1052296,33.86186801
130363,-118.0977624,34.07012951
130365,-118.7836156,34.02622066
130366,-118.090209,34.06495424
130374,-117.8856725,34.01611265
130392,-118.0685557,34.11607692
130443,-117.8904268,33.98960379
130454,-118.0381404,33.87363012
130488,-118.1263304,33.86055331
130495,-118.0879793,33.84388705
130519,-118.0920112,33.96741181
130576,-118.154129,34.67294015
130599,-118.1775977,33.96092609
130643,-118.5647278,34.47122487
130705,-118.147741,34.02901203
130736,-117.9939977,33.90139005
130749,-118.2929487,33.93600726
130752,-118.3640448,34.09330233
130753,-118.3021573,33.93848663
130807,-118.6438848,34.15556854
130816,-118.0913405,33.85197687
130859,-118.0401636,33.86791846
130862,-118.0371955,34.05527264
130891,-118.1049932,34.06617979
130907,-118.2484752,33.88815747
130918,-118.3079963,33.9407618
130933,-118.4556399,34.42133628
130940,-118.1351703,34.68122548
130943,-118.4230204,34.42445333
130951,-118.2429854,33.95780632
131020,-118.1005223,33.92206411
131058,-118.8157081,34.1453988
131082,-117.8994028,33.98423191
131089,-118.1047714,33.85362357
131097,-118.0737004,34.0839982
131146,-118.0446641,33.87259538
131155,-118.0850054,34.69601415
131156,-118.1292185,34.70347143
131157,-118.2893246,33.8422315
131200,-118.1017349,33.84965523
131205,-118.2957194,33.92989063
131208,-118.1567782,34.18486444
131212,-118.0894169,33.98001981
131219,-118.0920112,33.96741181
131224,-118.0920112,33.96741181
131226,-118.0920112,33.96741181
131237,-118.0920112,33.96741181
131255,-118.4551062,34.40260886
131282,-118.1554697,34.00889865
131311,-118.5699861,34.44107312
131369,-118.1326186,33.89770202
131422,-117.8551757,33.99764486
131438,-118.4556399,34.42133628
131463,-118.1015136,33.88758872
131473,-118.3741061,33.76772
131477,-118.5354087,34.42144706
131483,-118.2204066,33.82994323
131529,-118.4556399,34.42133628
131566,-117.8205097,34.08634251
131574,-118.3698013,33.9341429
131624,-118.2449771,34.2234666
131630,-118.0822391,33.8738006
131647,-118.0405686,33.91958364
131667,-118.0618529,33.90650877
131693,-118.0689838,33.92104014
131718,-118.112386,33.97219358
131719,-118.5545019,34.36664531
131720,-118.1019777,34.1409201
131760,-117.8055571,34.10661678
131770,-118.6645482,34.11167388
131798,-118.1765917,34.06101628
131865,-117.8548326,34.01701787
131877,-118.1050497,34.69451602
131884,-118.1618285,33.88299798
131888,-118.1713743,33.8832509
131906,-118.1596398,33.88484019
132028,-118.0813709,34.03586338
132265,-118.1116307,34.67947454
132270,-117.936729,34.57271401
132275,-118.0964384,34.57199994
132284,-118.0654909,33.87778957
132293,-117.8375694,33.97968436
132315,-118.0928794,33.84245725
132343,-117.8522475,34.04876908
132351,-117.8111495,34.01801081
132372,-118.1296761,34.65156757
132384,-118.1790915,34.68114008
132396,-118.3444535,34.0907608
132409,-118.1446427,34.68442614
132418,-118.0120405,33.9359965
132422,-118.0136267,33.88840087
132445,-118.089591,34.56813532
132446,-118.067018,34.55907639
132449,-118.2559777,34.64223183
132486,-118.1917062,33.89637624
132513,-118.0672471,34.57855512
132522,-118.1376241,34.69469559
132612,-118.392608,33.75868026
132619,-118.3727147,33.97746993
132621,-118.1222764,34.17862161
132641,-118.3256317,33.75420517
132677,-118.8190453,34.03058968
132691,-117.7954735,34.03110956
132713,-118.3916878,34.09078936
132715,-117.9675144,34.02423038
132776,-118.2511978,33.95996917
132781,-118.0704517,34.10662583
132794,-117.9676105,34.13980766
132796,-118.0920112,33.96741181
132801,-117.9675983,34.13957175
132803,-117.9545136,34.13634784
132808,-118.1123252,34.71525334
132822,-118.1972094,33.89516602
132830,-118.1046956,34.55883186
132834,-118.2199946,33.86766885
132879,-117.7923159,34.03264405
132898,-118.1983888,33.90215938
132899,-118.2678954,33.91867759
132971,-117.9675983,34.13957175
132996,-118.1709528,33.90231749
133001,-118.3656106,34.08912741
133009,-118.1760432,33.90148036
133021,-118.1191578,33.8859298
133047,-118.3378387,34.00279045
133049,-118.3772004,33.99580084
133062,-118.2970432,33.91816308
133071,-118.1562825,34.0301804
133081,-118.0822881,34.57240923
133087,-118.1229876,33.88942839
133107,-118.1833222,33.91965256
133117,-118.0962579,34.68261247
133121,-118.247917,33.97938559
133127,-118.2415218,33.97895019
133137,-118.0818005,33.87308188
133151,-118.2305041,33.90061173
133156,-118.2487914,33.96706747
133196,-117.9643483,34.00768493
133205,-117.9643349,34.00775011
133207,-117.9682041,33.99662386
133213,-118.0540318,33.91732491
133224,-118.0399807,34.56108939
133234,-118.7809888,34.14928947
133252,-117.9162589,34.72731029
133253,-118.1499439,34.67482012
133256,-118.0456549,33.93925885
133269,-117.9028215,33.99336848
133308,-118.1295585,33.90209549
133310,-117.797493,33.987664
133329,-117.9944009,34.12842422
133331,-118.1339799,34.68912722
